Accepted_Latin_Name,Common,Created_By,Family,Genus,Latin_Name,Order,PLANTS_Code,Rank_Name,Species,Subspecies,Synonym,Updated_By,ACAD_ED,Accepted_Found,Aquatic,Exotic,Fern_Ally,Graminoid,Herbaceous,Moss_Lichen,Shrub,Tree,TSN,TSN_Accepted,Vine,CoC_ME_ACAD,Created_Date,Updated_Date,Invasive,Author,Canopy_Exclusion,Favorites,Protected_species,Coef_wetness
Plantago,plantain,NA,Plantaginaceae,Plantago,Plantago,Lamiales,PLANT,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,32870,32870,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,TRUE,FALSE,NA
Plantago lanceolata,narrowleaf plantain,NA,Plantaginaceae,Plantago,Plantago lanceolata,Lamiales,PLLA,Species,lanceolata,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,32874,32874,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Plantago major,common plantain,NA,Plantaginaceae,Plantago,Plantago major,Lamiales,PLMA2,Species,major,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,32887,32887,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Platanthera,fringed orchid,NA,Orchidaceae,Platanthera,Platanthera,Asparagales,PLATA2,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,43410,43410,FALSE,5.25,6/14/2012,6/14/2012,FALSE,Rich.,FALSE,FALSE,FALSE,NA
Poa,bluegrass,NA,Poaceae,Poa,Poa,Poales,POA,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41074,41074,FALSE,0.6,6/14/2012,10/21/2013,FALSE,L.,FALSE,FALSE,FALSE,NA
Poa alsodes,grove bluegrass,NA,Poaceae,Poa,Poa alsodes,Poales,POAL3,Species,alsodes,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41104,41104,FALSE,5,6/14/2012,10/21/2013,FALSE,A. Gray,FALSE,FALSE,FALSE,0
Poa annua,annual bluegrass,NA,Poaceae,Poa,Poa annua,Poales,POAN,Species,annua,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41107,41107,FALSE,0,6/14/2012,10/21/2013,FALSE,L.,FALSE,FALSE,FALSE,3
Poa compressa,Canada bluegrass,NA,Poaceae,Poa,Poa compressa,Poales,POCO,Species,compressa,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41082,41082,FALSE,0,6/14/2012,10/21/2013,FALSE,L.,FALSE,FALSE,FALSE,3
Poa nemoralis,wood bluegrass,NA,Poaceae,Poa,Poa nemoralis,Poales,PONE,Species,nemoralis,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41146,41146,FALSE,0,6/14/2012,10/21/2013,FALSE,L.,FALSE,FALSE,FALSE,3
Poa palustris,fowl bluegrass,NA,Poaceae,Poa,Poa palustris,Poales,POPA2,Species,palustris,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41151,41151,FALSE,3,6/14/2012,10/21/2013,FALSE,L.,FALSE,FALSE,FALSE,-3
Poa pratensis,Kentucky bluegrass,NA,Poaceae,Poa,Poa pratensis,Poales,POPR,Species,pratensis,NA,Poa pratensis ssp. pratensis,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41088,41088,FALSE,0,6/14/2012,10/21/2013,FALSE,L.,FALSE,FALSE,FALSE,3
Poa saltuensis,oldpasture bluegrass,NA,Poaceae,Poa,Poa saltuensis,Poales,POSA,Species,saltuensis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41157,41157,FALSE,6,6/14/2012,10/21/2013,FALSE,Fernald & Wiegand,FALSE,FALSE,FALSE,0
Poa trivialis,rough bluegrass,NA,Poaceae,Poa,Poa trivialis,Poales,POTR2,Species,trivialis,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41163,41163,FALSE,0,6/14/2012,10/21/2013,FALSE,L.,FALSE,FALSE,FALSE,-3
Pogonia ophioglossoides,rose pogonia,NA,Orchidaceae,Pogonia,Pogonia ophioglossoides,Asparagales,POOP,Species,ophioglossoides,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,43441,43441,FALSE,5,3/28/2014,3/28/2014,FALSE,(L.) Ker Gawl.,FALSE,FALSE,TRUE,-5
Polygala sanguinea,purple milkwort,NA,Polygalaceae,Polygala,Polygala sanguinea,Fabales,POSA3,Species,sanguinea,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,29314,29314,FALSE,2,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Polygonum,smartweed species,NA,Polygonaceae,Polygonum,Polygonum,Caryophyllales,POLYG4,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20847,20847,FALSE,2.7,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Polygonum achoreum,leathery knotweed,NA,Polygonaceae,Polygonum,Polygonum achoreum,Caryophyllales,POAC3,Species,achoreum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20868,20868,FALSE,2,6/14/2012,6/14/2012,FALSE,S.F. Blake,FALSE,FALSE,FALSE,3
Polygonum aviculare,prostrate knotweed,NA,Polygonaceae,Polygonum,Polygonum aviculare,Caryophyllales,POAV,Species,aviculare,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20876,20876,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Polypodium,polypody,NA,Polypodiaceae,Polypodium,Polypodium,Polypodiales,POLYP,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,17228,17228,FALSE,6,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Polypodium virginianum,rock polypody,NA,Polypodiaceae,Polypodium,Polypodium virginianum,Polypodiales,POVI7,Species,virginianum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,17242,17242,FALSE,6,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Polystichum acrostichoides,Christmas fern,NA,Dryopteridaceae,Polystichum,Polystichum acrostichoides,Polypodiales,POAC4,Species,acrostichoides,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,17675,17675,FALSE,6,6/14/2012,6/14/2012,FALSE,(Michx.) Schott,FALSE,TRUE,FALSE,3
Pontederia cordata,pickerelweed,NA,Pontederiaceae,Pontederia,Pontederia cordata,Commelinales,POCO14,Species,cordata,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42620,42620,FALSE,4,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-5
Populus grandidentata,bigtooth aspen,NA,Salicaceae,Populus,Populus grandidentata,Malpighiales,POGR4,Species,grandidentata,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22463,22463,FALSE,3,6/14/2012,6/14/2012,FALSE,Michx.,FALSE,FALSE,FALSE,3
Populus tremuloides,quaking aspen,NA,Salicaceae,Populus,Populus tremuloides,Malpighiales,POTR5,Species,tremuloides,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,195773,195773,FALSE,2,6/14/2012,6/14/2012,FALSE,Michx.,FALSE,FALSE,FALSE,3
Potamogeton,pondweed,NA,Potamogetonaceae,Potamogeton,Potamogeton,Alismatales,POTAM,Genus,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,39005,39005,FALSE,5.95,3/27/2014,3/27/2014,FALSE,L.,FALSE,FALSE,FALSE,NA
Potamogeton epihydrus,ribbonleaf pondweed,NA,Potamogetonaceae,Potamogeton,Potamogeton epihydrus,Alismatales,POEP2,Species,epihydrus,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,39027,39027,FALSE,5,3/27/2014,3/27/2014,FALSE,Raf.,FALSE,FALSE,FALSE,-5
Potamogeton gramineus,grassy pondweed,NA,Potamogetonaceae,Potamogeton,Potamogeton gramineus,Alismatales,POGRG5,Species,gramineus,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,39032,39032,FALSE,5.5,3/27/2014,3/27/2014,FALSE,L.,FALSE,FALSE,FALSE,-5
Potamogeton oakesianus,Oakes' pondweed,NA,Potamogetonaceae,Potamogeton,Potamogeton oakesianus,Alismatales,POOA,Species,oakesianus,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,39040,39040,FALSE,7,3/27/2014,3/27/2014,FALSE,J.W. Robbins,FALSE,FALSE,FALSE,-5
Potamogeton pusillus,small pondweed,NA,Potamogetonaceae,Potamogeton,Potamogeton pusillus,Alismatales,POPU7,Species,pusillus,NA,Potamogeton pusillus ssp. pusillus,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,39017,39017,FALSE,6,8/11/2023 10:02,8/11/2023 10:02,FALSE,L.,FALSE,FALSE,FALSE,-5
Potentilla,cinquefoil,NA,Rosaceae,Potentilla,Potentilla,Rosales,POTEN,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24666,24666,FALSE,1.2,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Potentilla canadensis,dwarf cinquefoil,NA,Rosaceae,Potentilla,Potentilla canadensis,Rosales,POCA17,Species,canadensis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24698,24698,FALSE,2,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Potentilla norvegica,Norwegian cinquefoil,NA,Rosaceae,Potentilla,Potentilla norvegica,Rosales,PONO3,Species,norvegica,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24730,24730,FALSE,2,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Potentilla recta,sulphur cinquefoil,NA,Rosaceae,Potentilla,Potentilla recta,Rosales,PORE5,Species,recta,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24742,24742,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Potentilla simplex,common cinquefoil,NA,Rosaceae,Potentilla,Potentilla simplex,Rosales,POSI2,Species,simplex,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24751,24751,FALSE,2,6/14/2012,6/14/2012,FALSE,Michx.,FALSE,FALSE,FALSE,3
Prenanthes,rattlesnakeroot,NA,Asteraceae,Prenanthes,Prenanthes,Asterales,PRENA,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38268,38268,FALSE,5,6/14/2012,6/14/2012,FALSE,L.,FALSE,TRUE,FALSE,NA
Prenanthes alba,white rattlesnakeroot,NA,Asteraceae,Prenanthes,Prenanthes alba,Asterales,PRAL2,Species,alba,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38270,38270,FALSE,5,6/14/2012,6/14/2012,FALSE,L.,FALSE,TRUE,FALSE,3
Prenanthes altissima,tall rattlesnakeroot,NA,Asteraceae,Prenanthes,Prenanthes altissima,Asterales,PRAL3,Species,altissima,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38273,38273,FALSE,5,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Prenanthes trifoliolata,gall of the earth,NA,Asteraceae,Prenanthes,Prenanthes trifoliolata,Asterales,PRTR,Species,trifoliolata,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,504596,504596,FALSE,5,6/14/2012,6/14/2012,FALSE,(Cass.) Fernald,FALSE,FALSE,FALSE,0
Proserpinaca palustris,marsh mermaidweed,NA,Haloragaceae,Proserpinaca,Proserpinaca palustris,Saxifragales,PRPA3,Species,palustris,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,27049,27049,FALSE,5,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-5
Prunella vulgaris,common selfheal,NA,Lamiaceae,Prunella,Prunella vulgaris,Lamiales,PRVU,Species,vulgaris,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,32381,32381,FALSE,0,6/14/2012,10/24/2013,FALSE,L.,FALSE,FALSE,FALSE,0
Prunus,chokecherry,NA,Rosaceae,Prunus,Prunus,Rosales,PRUNU,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,24762,24762,FALSE,2.3,6/14/2012,6/14/2012,FALSE,L.,TRUE,FALSE,FALSE,NA
Prunus pensylvanica,pin cherry,NA,Rosaceae,Prunus,Prunus pensylvanica,Rosales,PRPE2,Species,pensylvanica,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24799,24799,FALSE,2,6/14/2012,6/14/2012,FALSE,L. f.,TRUE,FALSE,FALSE,3
Prunus serotina,black cherry,NA,Rosaceae,Prunus,Prunus serotina,Rosales,PRSE2,Species,serotina,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24764,24764,FALSE,3,6/14/2012,6/14/2012,FALSE,Ehrh.,FALSE,TRUE,FALSE,3
Prunus virginiana,chokecherry,NA,Rosaceae,Prunus,Prunus virginiana,Rosales,PRVI,Species,virginiana,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,24806,24806,FALSE,2,6/14/2012,6/14/2012,FALSE,L.,TRUE,FALSE,FALSE,3
Pteridium aquilinum,brackenfern,NA,Dennstaedtiaceae,Pteridium,Pteridium aquilinum,Polypodiales,PTAQ,Species,aquilinum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,17224,17224,FALSE,3,6/14/2012,6/14/2012,FALSE,(L.) Kuhn,FALSE,FALSE,FALSE,3
Pyrola,wintergreen,NA,Ericaceae,Pyrola,Pyrola,Ericales,PYROL,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23752,23752,FALSE,5.7,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Pyrola americana,American wintergreen,NA,Ericaceae,Pyrola,Pyrola americana,Ericales,PYAM,Species,americana,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,504691,504691,FALSE,6,6/14/2012,6/14/2012,FALSE,Sweet,FALSE,TRUE,FALSE,0
Pyrola elliptica,shinleaf,NA,Ericaceae,Pyrola,Pyrola elliptica,Ericales,PYEL,Species,elliptica,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23759,23759,FALSE,5,6/14/2012,6/14/2012,FALSE,Nutt.,FALSE,FALSE,FALSE,3
Pyrus,pear,NA,Rosaceae,Pyrus,Pyrus,Rosales,PYRUS,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25294,25294,FALSE,0,6/14/2012,10/24/2013,FALSE,L.,TRUE,FALSE,FALSE,NA
Quercus rubra,northern red oak,NA,Fagaceae,Quercus,Quercus rubra,Fagales,QURU,Species,rubra,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,19408,19408,FALSE,4,6/14/2012,6/14/2012,FALSE,L.,FALSE,TRUE,FALSE,3
Ranunculus,buttercup,NA,Ranunculaceae,Ranunculus,Ranunculus,Ranunculales,RANUN,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18558,18558,FALSE,2.75,6/14/2012,6/14/2012,FALSE,L.,FALSE,TRUE,FALSE,NA
Ranunculus abortivus,littleleaf buttercup,NA,Ranunculaceae,Ranunculus,Ranunculus abortivus,Ranunculales,RAAB,Species,abortivus,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18559,18559,FALSE,6,6/14/2012,6/14/2012,FALSE,L.,FALSE,TRUE,FALSE,0
Ranunculus acris,tall buttercup,NA,Ranunculaceae,Ranunculus,Ranunculus acris,Ranunculales,RAAC3,Species,acris,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18583,18583,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Ranunculus hispidus,bristly buttercup,NA,Ranunculaceae,Ranunculus,Ranunculus hispidus,Ranunculales,RAHI,Species,hispidus,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18613,18613,FALSE,0,6/14/2012,6/14/2012,FALSE,Michx.,FALSE,FALSE,FALSE,0
Ranunculus recurvatus,blisterwort,NA,Ranunculaceae,Ranunculus,Ranunculus recurvatus,Ranunculales,RARE2,Species,recurvatus,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18641,18641,FALSE,0,6/14/2012,6/14/2012,FALSE,Poir.,FALSE,FALSE,FALSE,-3
Ranunculus repens,creeping buttercup,NA,Ranunculaceae,Ranunculus,Ranunculus repens,Ranunculales,RARE3,Species,repens,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18642,18642,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Rhamnus cathartica,common buckthorn,NA,Rhamnaceae,Rhamnus,Rhamnus cathartica,Rosales,RHCA3,Species,cathartica,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,28573,28573,FALSE,0,6/14/2012,10/22/2013,TRUE,L.,TRUE,TRUE,FALSE,0
Rhamnus frangula,glossy buckthorn,NA,Rhamnaceae,Rhamnus,Rhamnus frangula,Rosales,RHFR,Species,frangula,NA,Frangula alnus,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28579,28579,FALSE,0,10/22/2013,10/22/2013,TRUE,L.,FALSE,TRUE,FALSE,0
Rhododendron canadense,rhodora,NA,Ericaceae,Rhododendron,Rhododendron canadense,Ericales,RHCA6,Species,canadense,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23711,23711,FALSE,5,6/14/2012,6/14/2012,FALSE,(L.) Torr.,FALSE,FALSE,FALSE,-3
Rhododendron groenlandicum,bog Labrador tea,NA,Ericaceae,Rhododendron,Rhododendron groenlandicum,Ericales,RHGR3,Species,groenlandicum,NA,Ledum groenlandicum,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,520050,520050,FALSE,8,10/22/2013,10/22/2013,FALSE,(Oeder) Kron & Judd,FALSE,FALSE,FALSE,0
Rhus glabra,smooth sumac,NA,Anacardiaceae,Rhus,Rhus glabra,Sapindales,RHGL,Species,glabra,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28782,28782,FALSE,2,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Rhus typhina,staghorn sumac,NA,Anacardiaceae,Rhus,Rhus typhina,Sapindales,RHTY,Species,typhina,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28777,28777,FALSE,2,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Rhynchospora alba,white beaksedge,NA,Cyperaceae,Rhynchospora,Rhynchospora alba,Poales,RHAL3,Species,alba,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40151,40151,FALSE,6,3/27/2014,3/27/2014,FALSE,(L.) Vahl,FALSE,FALSE,FALSE,-5
Rhynchospora fusca,brown beaksedge,NA,Cyperaceae,Rhynchospora,Rhynchospora fusca,Poales,RHFU,Species,fusca,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40172,40172,FALSE,6,10/20/2023,10/20/2023,FALSE,(L.) W.T. Aiton,FALSE,FALSE,FALSE,-5
Ribes,currant,NA,Grossulariaceae,Ribes,Ribes,Saxifragales,RIBES,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24448,24448,FALSE,5.3,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Ribes americanum,American black currant,NA,Grossulariaceae,Ribes,Ribes americanum,Saxifragales,RIAM2,Species,americanum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24451,24451,FALSE,5,6/14/2012,6/14/2012,FALSE,Mill.,FALSE,FALSE,FALSE,-3
Ribes cynosbati,pasture currant,NA,Grossulariaceae,Ribes,Ribes cynosbati,Saxifragales,RICY,Species,cynosbati,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24462,24462,FALSE,6,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Ribes glandulosum,skunk currant,NA,Grossulariaceae,Ribes,Ribes glandulosum,Saxifragales,RIGL,Species,glandulosum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24466,24466,FALSE,5,6/14/2012,6/14/2012,FALSE,Grauer,FALSE,FALSE,FALSE,-3
Ribes hirtellum,hairy-stem gooseberry,NA,Grossulariaceae,Ribes,Ribes hirtellum,Saxifragales,RIHI,Species,hirtellum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24470,24470,FALSE,5,6/14/2012,6/14/2012,FALSE,Michx.,FALSE,FALSE,FALSE,-3
Ribes rubrum,cultivated currant,NA,Grossulariaceae,Ribes,Ribes rubrum,Saxifragales,RIRU80,Species,rubrum,NA,NA,{8330C84C-E3CB-45E0-99A3-133519C3A7AD},FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,504798,504798,FALSE,0,10/17/2011,10/17/2011,FALSE,L.,FALSE,FALSE,FALSE,0
Robinia pseudoacacia,black locust,NA,Fabaceae,Robinia,Robinia pseudoacacia,Fabales,ROPS,Species,pseudoacacia,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,504804,504804,FALSE,0,6/14/2012,6/14/2012,TRUE,L.,FALSE,TRUE,FALSE,3
Rorippa sylvestris,creeping yellowcress,NA,Brassicaceae,Rorippa,Rorippa sylvestris,Brassicales,ROSY,Species,sylvestris,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23017,23017,FALSE,0,6/14/2012,10/21/2013,FALSE,(L.) Besser,FALSE,FALSE,FALSE,-5
Rosa,rose,NA,Rosaceae,Rosa,Rosa,Rosales,ROSA5,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24807,24807,FALSE,2.7,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Rosa blanda,smooth rose,NA,Rosaceae,Rosa,Rosa blanda,Rosales,ROBL,Species,blanda,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24816,24816,FALSE,5,6/14/2012,6/14/2012,FALSE,Aiton,FALSE,FALSE,FALSE,3
Rosa carolina,Carolina rose,NA,Rosaceae,Rosa,Rosa carolina,Rosales,ROCA4,Species,carolina,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24808,24808,FALSE,4,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Rosa multiflora,multiflora rose,NA,Rosaceae,Rosa,Rosa multiflora,Rosales,ROMU,Species,multiflora,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24833,24833,FALSE,0,6/14/2012,6/14/2012,TRUE,Thunb.,FALSE,TRUE,FALSE,3
Rosa nitida,shining rose,NA,Rosaceae,Rosa,Rosa nitida,Rosales,RONI,Species,nitida,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24834,24834,FALSE,7,8/26/2013,8/26/2013,FALSE,Willd.,FALSE,FALSE,FALSE,-3
Rosa palustris,swamp rose,NA,Rosaceae,Rosa,Rosa palustris,Rosales,ROPA,Species,palustris,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24809,24809,FALSE,5,6/14/2012,6/14/2012,FALSE,Marshall,FALSE,FALSE,FALSE,-5
